Time,T_Light,T_Medium,T_Heavy,T_Outdoor
2023-03-17 12:30:00,5.8178815301514035,6.8339052651810785,14.46586122791625,-1.63
2023-03-17 13:30:00,6.8820629226627625,7.476670370990088,14.578860481203028,-1.05
2023-03-17 14:30:00,7.749556791940236,8.062026171708728,14.706938984458104,-0.76
2023-03-17 15:30:00,8.980112814690637,8.795410004088524,14.884336732909683,-0.61
2023-03-17 16:30:00,7.251644022547858,8.335788930825522,14.816727732690387,-0.68
2023-03-17 17:30:00,6.404993774186927,7.810556246314026,14.665135101762965,-1.02
2023-03-17 18:30:00,5.355538823779767,7.124779578498302,14.411732811732717,-1.65
2023-03-17 19:30:00,4.898878821558847,6.631228310713262,14.13386490630414,-2.18
2023-03-17 20:30:00,4.85555253996065,6.386264533110883,13.871648074109752,-2.13
2023-03-17 21:30:00,4.907950576988174,6.287067390021706,13.631301123259437,-1.98
2023-03-17 22:30:00,5.012088078567488,6.2748943304062665,13.417097942683688,-1.74
2023-03-17 23:30:00,4.843182398599,6.181244107322667,13.200865619976637,-1.92
2023-03-18 00:30:00,4.567659630900544,6.007542510569624,12.977588282540594,-2.18
2023-03-18 01:30:00,4.427454335372447,5.848425595083317,12.762627892855743,-2.19
2023-03-18 02:30:00,4.227555209624151,5.6572706619620705,12.546362756561487,-2.33
2023-03-18 03:30:00,4.410187259824533,5.611627192429146,12.36496010973485,-1.87
2023-03-18 04:30:00,4.374642385764408,5.5246314316466,12.186040063082153,-1.87
2023-03-18 05:30:00,4.307397989292424,5.41465250879128,12.008315829604525,-1.88
2023-03-18 06:30:00,3.986613615926085,5.18638967136739,11.807431157709626,-2.28
2023-03-18 07:30:00,4.974813999465079,5.469638903916643,11.713949576026197,-2.78
2023-03-18 08:30:00,8.791445441394218,7.154717114727956,11.960956946183222,-2.58
2023-03-18 09:30:00,16.644100727086432,11.141992981144082,12.838662730378669,-1.48
2023-03-18 10:30:00,25.213306832866184,16.427450986709566,14.259302030458977,-1.44
2023-03-18 11:30:00,29.622239033167972,20.60693800824372,15.727314549710544,-1.26
2023-03-18 12:30:00,34.87999600440822,24.85081147722929,17.35922866075736,-0.84
2023-03-18 13:30:00,35.37104691978766,27.108104463425096,18.648932714615146,0.83
2023-03-18 14:30:00,34.34338524535644,28.04092835839451,19.557030587906006,2.94
2023-03-18 15:30:00,34.46311521645644,28.960933214661104,20.27107108826915,3.1
2023-03-18 16:30:00,29.66742905590343,27.815824062479436,20.35374915363849,2.49
2023-03-18 17:30:00,22.243753639395123,24.827187873615742,19.74963928805391,-0.69
2023-03-18 18:30:00,17.56540626916371,22.222310884770998,18.89784159085291,-2.02
2023-03-18 19:30:00,16.40521171343355,21.145796545760778,18.171023603981638,-2.68
2023-03-18 20:30:00,16.341558582061502,21.08665797547108,17.643241243529932,-2.01
2023-03-18 21:30:00,15.69632836456496,21.170181607266645,17.245251355392085,-2.15
2023-03-18 22:30:00,14.732332683400843,21.12514838755178,16.954307188241213,-2.37
2023-03-18 23:30:00,13.706010957498915,20.898650294033754,16.758165053709043,-2.46
2023-03-19 00:30:00,12.687922102971406,20.487425675507744,16.6387774512336,-2.49
2023-03-19 01:30:00,11.775519454266243,19.943748593334583,16.58273961996164,-2.4
2023-03-19 02:30:00,11.037166394798996,19.336239371708114,16.580877231920706,-2.15
2023-03-19 03:30:00,10.123613847498483,18.563923538715127,16.59053293883651,-2.32
2023-03-19 04:30:00,9.437111590847707,17.77901197408172,16.618969580428452,-2.19
2023-03-19 05:30:00,8.624681057189374,16.89737052214149,16.634298261344,-2.41
2023-03-19 06:30:00,8.138281802869448,16.096269803584743,16.65834073813236,-2.18
2023-03-19 07:30:00,7.648344232141624,15.3081199342796,16.673467892584178,-2.24
