time_sec,hour,day_of_year,incidence_angle
4275000,11.5,49,51.9761282701875
4276800,12.0,49,45.194725653442454
4278600,12.5,49,38.64486779948004
4280400,13.0,49,32.468713331134715
4282200,13.5,49,26.926245845868866
4284000,14.0,49,22.492307186666622
4285800,14.5,49,19.922413470764152
4287600,15.0,49,19.950986674836127
4289400,15.5,49,22.56827862095209
4291200,16.0,49,27.0323193765363
4293000,16.5,49,32.592462227697574
4294800,17.0,49,38.77942524828265
4296600,17.5,49,45.33651451859862
4298400,18.0,49,52.123292277889824
4300200,18.5,49,59.05953637846476
4302000,19.0,49,66.09694190780903
4303800,19.5,49,73.20486095720214
4305600,20.0,49,80.36283667940062
4307400,20.5,49,87.55648930039544
4309200,21.0,49,90
4311000,21.5,49,90
4312800,22.0,49,90
4314600,22.5,49,90
4316400,23.0,49,90
4318200,23.5,49,90
4320000,0.0,50,90
4321800,0.5,50,90
4323600,1.0,50,90
4325400,1.5,50,90
4327200,2.0,50,90
4329000,2.5,50,90
4330800,3.0,50,90
4332600,3.5,50,90
4334400,4.0,50,90
4336200,4.5,50,90
4338000,5.0,50,90
4339800,5.5,50,90
4341600,6.0,50,90
4343400,6.5,50,90
4345200,7.0,50,90
4347000,7.5,50,90
4348800,8.0,50,90
4350600,8.5,50,90
4352400,9.0,50,88.08315211221851
4354200,9.5,50,80.87989953656383
4356000,10.0,50,73.70999617386337
4357800,10.5,50,66.58709681521698
4359600,11.0,50,59.53054732456613
4361400,11.5,50,52.56924564378656
4363200,12.0,50,45.74864327453828
4365000,12.5,50,39.14414185488101
4366800,13.0,50,32.88784479043699
4368600,13.5,50,27.222425361881367
4370400,14.0,50,22.59811648499446
4372200,14.5,50,19.760946804355058
4374000,15.0,50,19.50755371573942
4375800,15.5,50,21.92785332084331
4377600,16.0,50,26.293415266837048
4379400,16.5,50,31.81283840876765
4381200,17.0,50,37.98584701359823
4383000,17.5,50,44.54078585755346
4384800,18.0,50,51.33067546561963
4386600,18.5,50,58.27243305099871
4388400,19.0,50,65.31648323886735
4390200,19.5,50,72.43162118058629
4392000,20.0,50,79.59717276815509
4393800,20.5,50,86.79871772269566
4395600,21.0,50,90
4397400,21.5,50,90
4399200,22.0,50,90
4401000,22.5,50,90
4402800,23.0,50,90
4404600,23.5,50,90
4406400,0.0,51,90
4408200,0.5,51,90
4410000,1.0,51,90
4411800,1.5,51,90
4413600,2.0,51,90
4415400,2.5,51,90
4417200,3.0,51,90
4419000,3.5,51,90
4420800,4.0,51,90
4422600,4.5,51,90
4424400,5.0,51,90
4426200,5.5,51,90
4428000,6.0,51,90
4429800,6.5,51,90
4431600,7.0,51,90
4433400,7.5,51,90
4435200,8.0,51,90
4437000,8.5,51,90
4438800,9.0,51,88.77628162030778
4440600,9.5,51,81.55957463736996
4442400,10.0,51,74.37424139282368
4444200,10.5,51,67.23309440348044
4446000,11.0,51,60.15422978070374
4447800,11.5,51,53.16460176843337
4449600,12.0,51,46.30649482475214
4451400,12.5,51,39.649914043312904
4453200,13.0,51,33.31744693691906
4455000,13.5,51,27.53509348119489
4456800,14.0,51,22.72800609734022
4458600,14.5,51,19.627426131587306
4460400,15.0,51,19.084715407660838
4462200,15.5,51,21.296528996902996
4464000,16.0,51,25.557307567748715
4465800,16.5,51,31.03392589270514
4467600,17.0,51,37.192573055182734
4469400,17.5,51,43.745460431027674
4471200,18.0,51,50.53866432698259
4473000,18.5,51,57.486117869251764
4474800,19.0,51,64.53694264187706
4476600,19.5,51,71.65937186043064
4478400,20.0,51,78.83251583296591
4480200,20.5,51,86.0419150670274
4482000,21.0,51,90
4483800,21.5,51,90
4485600,22.0,51,90
4487400,22.5,51,90
4489200,23.0,51,90
4491000,23.5,51,90
4492800,0.0,52,90
4494600,0.5,52,90
4496400,1.0,52,90
4498200,1.5,52,90
4500000,2.0,52,90
4501800,2.5,52,90
4503600,3.0,52,90
4505400,3.5,52,90
4507200,4.0,52,90
4509000,4.5,52,90
4510800,5.0,52,90
4512600,5.5,52,90
4514400,6.0,52,90
4516200,6.5,52,90
4518000,7.0,52,90
4519800,7.5,52,90
4521600,8.0,52,90
4523400,8.5,52,90
4525200,9.0,52,89.46825296632333
4527000,9.5,52,82.23843287849003
4528800,10.0,52,75.03811460533325
4530600,10.5,52,67.87930981856765
4532400,11.0,52,60.77893179718813
4534200,11.5,52,53.762101561175626
4536000,12.0,52,46.86812350436441
4537800,12.5,52,40.16192669871005
4539600,13.0,52,33.75711181883857
4541400,13.5,52,27.863690709664006
4543200,14.0,52,22.88156491602624
4545000,14.5,52,19.522426264793317
4546800,15.0,52,18.683871863335423
4548600,15.5,52,20.67513937326311
4550400,16.0,52,24.824242221236272
4552200,16.5,52,30.255773933875602
4554000,17.0,52,36.39961501448839
4555800,17.5,52,42.95055017448814
4557600,18.0,52,49.74727549694065
4559400,18.5,52,56.70060992672678
4561200,19.0,52,63.758339192721714
4563000,19.5,52,70.88813048863713
4564800,20.0,52,78.06888111825256
4566600,20.5,52,85.28609442038587
4568400,21.0,52,90
4570200,21.5,52,90
4572000,22.0,52,90
4573800,22.5,52,90
4575600,23.0,52,90
4577400,23.5,52,90
4579200,0.0,53,90
4581000,0.5,53,90
4582800,1.0,53,90
4584600,1.5,53,90
4586400,2.0,53,90
4588200,2.5,53,90
4590000,3.0,53,90
4591800,3.5,53,90
4593600,4.0,53,90
4595400,4.5,53,90
4597200,5.0,53,90
4599000,5.5,53,90
4600800,6.0,53,90
4602600,6.5,53,90
4604400,7.0,53,90
4606200,7.5,53,90
4608000,8.0,53,90
4609800,8.5,53,90
4611600,9.0,53,90
4613400,9.5,53,82.91645295568424
4615200,10.0,53,75.70159008773157
4617000,10.5,53,68.52570676886324
4618800,11.0,53,61.40459709773551
4620600,11.5,53,54.36165379411193
4622400,12.0,53,47.433378909228054
4624200,12.5,53,40.67993198572081
4626000,13.0,53,34.20644299956708
4627800,13.5,53,28.207655440584478
4629600,14.0,53,23.05831817419197
4631400,14.5,53,19.44640935459354
4633200,15.0,53,18.30646824441192
4635000,15.5,53,20.06460588410547
4636800,16.0,53,24.0944925456618
4638600,16.5,53,29.478435658519526
4640400,17.0,53,35.60698446725956
4642200,17.5,53,42.156066973670704
4644000,18.0,53,48.956525861907146
4645800,18.5,53,55.91592867494066
4647600,19.0,53,62.98069229326956
4649400,19.5,53,70.11791479400462
4651200,20.0,53,77.30628400314176
4653000,20.5,53,84.53126890266016
4654800,21.0,53,90
4656600,21.5,53,90
4658400,22.0,53,90
4660200,22.5,53,90
4662000,23.0,53,90
4663800,23.5,53,90
4665600,0.0,54,90
4667400,0.5,54,90
4669200,1.0,54,90
4671000,1.5,54,90
4672800,2.0,54,90
4674600,2.5,54,90
4676400,3.0,54,90
4678200,3.5,54,90
4680000,4.0,54,90
4681800,4.5,54,90
4683600,5.0,54,90
4685400,5.5,54,90
4687200,6.0,54,90
4689000,6.5,54,90
4690800,7.0,54,90
4692600,7.5,54,90
4694400,8.0,54,90
4696200,8.5,54,90
4698000,9.0,54,90
4699800,9.5,54,83.59361388954459
4701600,10.0,54,76.36464280692753
4703400,10.5,54,69.17225021169666
4705200,11.0,54,62.03117157022271
4707000,11.5,54,54.96317092816099
4708800,12.0,54,48.00211678271897
4710600,12.5,54,41.20369166893566
4712400,13.0,54,34.665055970536244
4714200,13.5,54,28.566427170467424
4716000,14.0,54,23.257734347407755
4717800,14.5,54,19.39971503487193
4719600,15.0,54,17.953981521010306
4721400,15.5,54,19.465946765731008
4723200,16.0,54,23.368363186745086
4725000,16.5,54,28.701968601076697
4726800,17.0,54,34.81469293727731
4728600,17.5,54,41.36202267764296
4730400,18.0,54,48.16643259441486
4732200,18.5,54,55.13209395966981
4734000,19.0,54,62.20402170013541
4735800,19.5,54,69.34874276219085
4737600,20.0,54,76.54474001417478
4739400,20.5,54,83.77745167462223
4741200,21.0,54,90
4743000,21.5,54,90
4744800,22.0,54,90
4746600,22.5,54,90
4748400,23.0,54,90
4750200,23.5,54,90
4752000,0.0,55,90
4753800,0.5,55,90
4755600,1.0,55,90
4757400,1.5,55,90
4759200,2.0,55,90
4761000,2.5,55,90
4762800,3.0,55,90
4764600,3.5,55,90
4766400,4.0,55,90
4768200,4.5,55,90
4770000,5.0,55,90
4771800,5.5,55,90
4773600,6.0,55,90
4775400,6.5,55,90
4777200,7.0,55,90
4779000,7.5,55,90
4780800,8.0,55,90
4782600,8.5,55,90
4784400,9.0,55,90
4786200,9.5,55,84.26989500705763
4788000,10.0,55,77.02724839085091
4789800,10.5,55,69.81890630095724
4791600,11.0,55,62.65860317343166
4793400,11.5,55,55.56656895405265
4795200,12.0,55,48.574198773567225
4797000,12.5,55,41.73297686442321
4798800,13.0,55,35.13257844028444
4800600,13.5,55,28.939449373736636
4802400,14.0,55,23.47923249767501
4804200,14.5,55,19.382552952898962
4806000,15.0,55,17.62790364093228
4807800,15.5,55,18.880286588155798
4809600,16.0,55,22.64619472799899
4811400,16.5,55,27.926435327275072
4813200,17.0,55,34.02275191212449
4815000,17.5,55,40.56842911347853
4816800,18.0,55,47.37701319123325
4818600,18.5,55,54.349126060330235
4820400,19.0,55,61.4283475556532
4822200,19.5,55,68.58063265706163
4824000,20.0,55,75.78426483891565
4825800,20.5,55,83.02465594640675
4827600,21.0,55,90
4829400,21.5,55,90
4831200,22.0,55,90
4833000,22.5,55,90
4834800,23.0,55,90
4836600,23.5,55,90
4838400,0.0,56,90
4840200,0.5,56,90
4842000,1.0,56,90
4843800,1.5,56,90
4845600,2.0,56,90
4847400,2.5,56,90
4849200,3.0,56,90
4851000,3.5,56,90
4852800,4.0,56,90
4854600,4.5,56,90
4856400,5.0,56,90
4858200,5.5,56,90
4860000,6.0,56,90
4861800,6.5,56,90
4863600,7.0,56,90
4865400,7.5,56,90
4867200,8.0,56,90
4869000,8.5,56,90
4870800,9.0,56,90
4872600,9.5,56,84.94527592352709
4874400,10.0,56,77.68938310005485
4876200,10.5,56,70.46564233712472
4878000,11.0,56,63.28684184825071
4879800,11.5,56,56.17176724023595
4881600,12.0,56,49.14949220008202
4883400,12.5,56,42.26756777761063
4885200,13.0,56,35.60865051354096
4887000,13.5,56,29.326172034891773
4888800,14.0,56,23.722189846581454
4890600,14.5,56,19.394998061254334
4892400,15.0,56,17.329720989424644
4894200,15.5,56,18.308866005045154
4896000,16.0,56,21.928369082249034
4897800,16.5,56,27.151904160608243
4899600,17.0,56,33.2311728612854
4901400,17.5,56,39.77529810276901
4903200,18.0,56,46.58828551531228
4905000,18.5,56,53.56704573269102
4906800,19.0,56,60.65369042113754
4908600,19.5,56,67.81360304348763
4910400,20.0,56,75.02487434041366
4912200,20.5,56,82.27289498649581
4914000,21.0,56,89.54741072763257
4915800,21.5,56,90
4917600,22.0,56,90
4919400,22.5,56,90
4921200,23.0,56,90
4923000,23.5,56,90
4924800,0.0,57,90
4926600,0.5,57,90
4928400,1.0,57,90
4930200,1.5,57,90
4932000,2.0,57,90
4933800,2.5,57,90
4935600,3.0,57,90
4937400,3.5,57,90
4939200,4.0,57,90
4941000,4.5,57,90
4942800,5.0,57,90
4944600,5.5,57,90
4946400,6.0,57,90
4948200,6.5,57,90
4950000,7.0,57,90
4951800,7.5,57,90
4953600,8.0,57,90
4955400,8.5,57,90
4957200,9.0,57,90
4959000,9.5,57,85.61973652482187
4960800,10.0,57,78.35102380037775
4962600,10.5,57,71.11242671964202
4964400,11.0,57,63.91583943319292
4966200,11.5,57,56.77868838755999
4968000,12.0,57,49.727869821188555
4969800,12.5,57,42.80725343120651
4971600,13.0,57,36.092924773553406
4973400,13.5,57,29.72605384440026
4975200,14.0,57,23.985949377740013
4977000,14.5,57,19.43698891630663
4978800,15.0,57,17.0608902420776
4980600,15.5,57,17.753051381571648
4982400,16.0,57,21.215315808977007
4984200,16.5,57,26.37845003250468
4986000,17.0,57,32.43996725698032
4987800,17.5,57,38.98264148021294
4989600,18.0,57,45.80026784200511
4991400,18.5,57,52.78587425531947
4993200,19.0,57,59.88007131272415
4995000,19.5,57,67.04767281176885
4996800,20.0,57,74.26658457267278
4998600,20.5,57,81.5221821313117
5000400,21.0,57,88.80427995586375
5002200,21.5,57,90
5004000,22.0,57,90
5005800,22.5,57,90
5007600,23.0,57,90
5009400,23.5,57,90
5011200,0.0,58,90
5013000,0.5,58,90
5014800,1.0,58,90
5016600,1.5,58,90
5018400,2.0,58,90
5020200,2.5,58,90
5022000,3.0,58,90
5023800,3.5,58,90
5025600,4.0,58,90
5027400,4.5,58,90
5029200,5.0,58,90
5031000,5.5,58,90
5032800,6.0,58,90
5034600,6.5,58,90
5036400,7.0,58,90
5038200,7.5,58,90
5040000,8.0,58,90
5041800,8.5,58,90
5043600,9.0,58,90
5045400,9.5,58,86.29325694989298
5047200,10.0,58,79.0121479365999
5049000,10.5,58,71.75922890145647
5050800,11.0,58,64.54554958393148
5052600,11.5,58,57.38725809038801
5054400,12.0,58,50.309209614479315
5056200,12.5,58,43.35183138622173
5058000,13.0,58,36.58506628018635
5059800,13.5,58,30.138564070802772
5061600,14.0,58,24.269827289603686
5063400,14.5,58,19.508329073635405
5065200,15.0,58,16.82281099815212
5067000,15.5,58,17.214343804444656
5068800,16.0,58,20.507519529228414
5070600,16.5,58,25.6061554811095
5072400,17.0,58,31.649146598209256
5074200,17.5,58,38.190471114558825
5076000,18.0,58,45.01297891008091
5077800,18.5,58,52.00563348010739
5079600,19.0,58,59.107511739900815
5081400,19.5,58,66.28286120370035
5083200,20.0,58,73.50941179708778
5085000,20.5,58,80.77253079535082
5086800,21.0,58,88.06210428812736
5088600,21.5,58,90
5090400,22.0,58,90
5092200,22.5,58,90
5094000,23.0,58,90
5095800,23.5,58,90
5097600,0.0,59,90
5099400,0.5,59,90
5101200,1.0,59,90
5103000,1.5,59,90
5104800,2.0,59,90
5106600,2.5,59,90
5108400,3.0,59,90
5110200,3.5,59,90
5112000,4.0,59,90
5113800,4.5,59,90
5115600,5.0,59,90
5117400,5.5,59,90
5119200,6.0,59,90
5121000,6.5,59,90
5122800,7.0,59,90
5124600,7.5,59,90
5126400,8.0,59,90
5128200,8.5,59,90
5130000,9.0,59,90
5131800,9.5,59,86.96581757350333
5133600,10.0,59,79.67273350703434
5135400,10.5,59,72.40601934558921
5137200,11.0,59,65.17592769665029
5139000,11.5,59,57.99740500399308
5140800,12.0,59,50.893394561562644
5142600,12.5,59,43.90110745891353
5144400,13.0,59,37.0847524954316
5146200,13.5,59,30.56318412631328
5148000,14.0,59,24.573120146055043
5149800,14.5,59,19.6086915079421
5151600,15.0,59,16.616795914904852
5153400,15.5,59,16.694386782633657
5155200,16.0,59,19.805528640780796
5157000,16.5,59,24.83511182953244
5158800,17.0,59,30.858722438555922
5160600,17.5,59,37.3987989322526
5162400,18.0,59,44.226437978082465
5164200,18.5,59,51.22634588720694
5166000,19.0,59,58.336033747032054
5167800,19.5,59,65.51918784049901
5169600,20.0,59,72.75337249998641
5171400,20.5,59,80.02395448199059
5173200,21.0,59,87.32089504218065
5175000,21.5,59,90
5176800,22.0,59,90
5178600,22.5,59,90
5180400,23.0,59,90
5182200,23.5,59,90
